id_utilisateur,id_utilisateur,id_utilisateur,question,reponse,image,interval,ease,next_review
1219,71,1,Définition d'ouvert,,Maths/Fonctions_convexes/1785859121.png,0,2.5,0
169,12,1,Définition d'un anneau,"Un anneau est un ensemble A muni de deux lci : 
1. (A, ★) est un groupe abélien
2. T est associative
3. T est distributive par rapport à ★
4. A admet un élément neutre pour T",,0,2.5,0
800,52,1,Définition d'un anneau,"Un anneau est un ensemble A muni de deux lci : 
1. (A, ★) est un groupe abélien
2. T est associative
3. T est distributive par rapport à ★
4. A admet un élément neutre pour T",,0,2.5,0
178,12,1,Définition d'un anneau intègre,"Un anneau (A, +, ×) est dit intègre si :
1. A ≠ {0<sub>A<sub>}
2. ∀ (a,b) ∈ A, a × b = 0<sub>A<sub> donc a = 0<sub>A<sub> ou b = 0<sub>A<sub>",,0,2.5,0
809,52,1,Définition d'un anneau intègre,"Un anneau (A, +, ×) est dit intègre si :
1. A ≠ {0<sub>A<sub>}
2. ∀ (a,b) ∈ A, a × b = 0<sub>A<sub> donc a = 0<sub>A<sub> ou b = 0<sub>A<sub>",,0,2.5,0
179,12,1,Définition d'un corps commutatif,"Un anneau (A, +, ×) est dit corps commutatif si :
1. A ≠ {0<sub>A<sub>}
2. A est commutatif
3. tout élément de A différent de 0<sub>A<sub> admet un inverse dans A pour ×",,0,2.5,0
810,52,1,Définition d'un corps commutatif,"Un anneau (A, +, ×) est dit corps commutatif si :
1. A ≠ {0<sub>A<sub>}
2. A est commutatif
3. tout élément de A différent de 0<sub>A<sub> admet un inverse dans A pour ×",,0,2.5,0
44,26,1,Définition d'un cycle,,Maths/Groupe symétrique/cycle.png,0,2.5,0
675,66,1,Définition d'un cycle,,Maths/Groupe symétrique/cycle.png,0,2.5,0
201,29,1,Définition d'un espace euclidien.,C'est un R espace vectoriel muni d'un produit scalaire de dimension finie. ,,0,2.5,0
832,69,1,Définition d'un espace euclidien.,C'est un R espace vectoriel muni d'un produit scalaire de dimension finie. ,,0,2.5,0
99,27,1,Définition d'un forme n-linéaire alternée sur E ,,Maths/Déterminants/def_forme.png,0,2.5,0
730,67,1,Définition d'un forme n-linéaire alternée sur E ,,Maths/Déterminants/def_forme.png,0,2.5,0
153,12,1,Définition d'un groupe,"Un groupe est un ensemble G avec :
- une lci
- lci associative
- G admet un élément neutre pour la lci
- Tout élément de G admet un inverse pour la lci qui appartient à G",,0,2.5,0
784,52,1,Définition d'un groupe,"Un groupe est un ensemble G avec :
- une lci
- lci associative
- G admet un élément neutre pour la lci
- Tout élément de G admet un inverse pour la lci qui appartient à G",,0,2.5,0
523,21,1,Définition d'un hyperplan,Un sous-espace vectoriel de E est dit hyperplan s’il est le noyau d’une forme linéaire non nulle sur E.,,0,2.5,0
1154,61,1,Définition d'un hyperplan,Un sous-espace vectoriel de E est dit hyperplan s’il est le noyau d’une forme linéaire non nulle sur E.,,0,2.5,0
176,12,1,Définition d'un isomorphisme d'anneaux,f est dit isomorphisme d'anneaux si f est morphisme d'anneaux et bijective,,0,2.5,0
807,52,1,Définition d'un isomorphisme d'anneaux,f est dit isomorphisme d'anneaux si f est morphisme d'anneaux et bijective,,0,2.5,0
173,12,1,Définition d'un morphisme d'anneaux,"Une application f : A -> B est dite morphisme d'anneaux si A et B deux anneaux de lois (+, ×) et (★, T) : 
1. f(1<sub>A<sub>) = 1<sub>B<sub>
2. ∀ (x,y) ∈ A, f(x + y) = f(x) ★ f(y)
3. ∀ (x,y) ∈ A, f(x × y) = f(x) T f(y)",,0,2.5,0
804,52,1,Définition d'un morphisme d'anneaux,"Une application f : A -> B est dite morphisme d'anneaux si A et B deux anneaux de lois (+, ×) et (★, T) : 
1. f(1<sub>A<sub>) = 1<sub>B<sub>
2. ∀ (x,y) ∈ A, f(x + y) = f(x) ★ f(y)
3. ∀ (x,y) ∈ A, f(x × y) = f(x) T f(y)",,0,2.5,0
166,12,1,Définition d'un morphisme de groupe injectif,Une application f morphisme de groupes est injective si et seulement si Ker f = {Eg},,0,2.5,0
797,52,1,Définition d'un morphisme de groupe injectif,Une application f morphisme de groupes est injective si et seulement si Ker f = {Eg},,0,2.5,0
160,12,1,Définition d'un morphisme de groupes,"f : G -> G' est dit morphisme de groupes si G et G' 2 groupes tels que ∀ (x,y) ∈ G, f(x ★ y) = f(x) T f(y)",,0,2.5,0
791,52,1,Définition d'un morphisme de groupes,"f : G -> G' est dit morphisme de groupes si G et G' 2 groupes tels que ∀ (x,y) ∈ G, f(x ★ y) = f(x) T f(y)",,0,2.5,0
481,16,1,Définition d'un nombre premier,Un nombre entier naturel non nul p est dit premier s’il admet uniquement deux diviseurs entiers naturels distincts (qui sont 1 et p).,,0,2.5,0
1112,56,1,Définition d'un nombre premier,Un nombre entier naturel non nul p est dit premier s’il admet uniquement deux diviseurs entiers naturels distincts (qui sont 1 et p).,,0,2.5,0
70,19,1,Définition d'un produit fini d'ev,,Maths/Espaces vectoriels de dimension finie/produit.png,0,2.5,0
701,59,1,Définition d'un produit fini d'ev,,Maths/Espaces vectoriels de dimension finie/produit.png,0,2.5,0
172,12,1,Définition d'un sous-anneau,"Une partie H d’un anneau (A, +, ×) est un sous-anneau de A si, et seulement si,
1. 1A ∈ H.
2. ∀(x, y) ∈ H<sup>2<sup>, x + y ∈ H
3. ∀x ∈ H, −x ∈ H.
4. ∀(x, y) ∈ H<sup>2<sup>, x × y ∈ H.",,0,2.5,0
803,52,1,Définition d'un sous-anneau,"Une partie H d’un anneau (A, +, ×) est un sous-anneau de A si, et seulement si,
1. 1A ∈ H.
2. ∀(x, y) ∈ H<sup>2<sup>, x + y ∈ H
3. ∀x ∈ H, −x ∈ H.
4. ∀(x, y) ∈ H<sup>2<sup>, x × y ∈ H.",,0,2.5,0
181,12,1,Définition d'un sous-corps,"Une partie H d'un corps (A, +, ×) est un sous-corps de A ssi : 
1. H est un sous-anneau de A
2. ∀ x ∈ H, x ≠ 0<sub>A<sub> donc x<sup>-1<sup>∈ H",,0,2.5,0
812,52,1,Définition d'un sous-corps,"Une partie H d'un corps (A, +, ×) est un sous-corps de A ssi : 
1. H est un sous-anneau de A
2. ∀ x ∈ H, x ≠ 0<sub>A<sub> donc x<sup>-1<sup>∈ H",,0,2.5,0
56,18,1,Définition d'un sous-espace vectoriel,,Maths/Espaces vectoriels/def_sev.png,0,2.5,0
687,58,1,Définition d'un sous-espace vectoriel,,Maths/Espaces vectoriels/def_sev.png,0,2.5,0
58,18,1,Définition d'un sous-espace vectoriel engendré par une partie,,Maths/Espaces vectoriels/def_engendre.png,0,2.5,0
689,58,1,Définition d'un sous-espace vectoriel engendré par une partie,,Maths/Espaces vectoriels/def_engendre.png,0,2.5,0
157,12,1,Définition d'un sous-groupe,"Une partie H de G est dit sous-groupe si : 
- H est stable pour la lci
- H est un groupe pour la lci de G",,0,2.5,0
788,52,1,Définition d'un sous-groupe,"Une partie H de G est dit sous-groupe si : 
- H est stable pour la lci
- H est un groupe pour la lci de G",,0,2.5,0
116,28,1,Définition d'un système complet d'évènements,,Maths/Dénombrement et probabilités finies/def_sce.png,0,2.5,0
747,68,1,Définition d'un système complet d'évènements,,Maths/Dénombrement et probabilités finies/def_sce.png,0,2.5,0
218,29,1,Définition d'un vecteur normal à un hyperplan,Si H est un hyperplan de E alors tout vecteur directeur de la droite H⊥ est appelé vecteur normal à H.,,0,2.5,0
849,69,1,Définition d'un vecteur normal à un hyperplan,Si H est un hyperplan de E alors tout vecteur directeur de la droite H⊥ est appelé vecteur normal à H.,,0,2.5,0
12,30,1,Définition d'un évènement pour une variable aléatoire,,Maths/image_reciproque.png,0,2.5,0
643,70,1,Définition d'un évènement pour une variable aléatoire,,Maths/image_reciproque.png,0,2.5,0
235,28,1,Définition d'un événement,Toute partie de l’univers Ω est appelée événement.,,0,2.5,0
866,68,1,Définition d'un événement,Toute partie de l’univers Ω est appelée événement.,,0,2.5,0
67,18,1,Définition d'une base,,Maths/Espaces vectoriels/base.png,0,2.5,0
698,58,1,Définition d'une base,,Maths/Espaces vectoriels/base.png,0,2.5,0
587,31,1,Définition d'une boule ouverte ,,Maths/Fonctions_convexes/1785859092.png,0,2.5,0
1218,71,1,Définition d'une boule ouverte ,,Maths/Fonctions_convexes/1785859092.png,0,2.5,0
113,28,1,Définition d'une famille finie d'évènements indépendants,,Maths/Dénombrement et probabilités finies/inde.png,0,2.5,0
744,68,1,Définition d'une famille finie d'évènements indépendants,,Maths/Dénombrement et probabilités finies/inde.png,0,2.5,0
52,18,1,Définition d'une famille/partie génératrice,,Maths/Espaces vectoriels/famille_gen.png,0,2.5,0
683,58,1,Définition d'une famille/partie génératrice,,Maths/Espaces vectoriels/famille_gen.png,0,2.5,0
51,18,1,Définition d'une famille/partie libre,,Maths/Espaces vectoriels/famille_libre.png,0,2.5,0
682,58,1,Définition d'une famille/partie libre,,Maths/Espaces vectoriels/famille_libre.png,0,2.5,0
50,18,1,Définition d'une famille/partie liée,,Maths/Espaces vectoriels/famille_liee.png,0,2.5,0
681,58,1,Définition d'une famille/partie liée,,Maths/Espaces vectoriels/famille_liee.png,0,2.5,0
369,9,1,Définition d'une fonction bijective,La composée de deux injections (resp. surjections) est une injection (resp. surjection),"Maths/Ensembles,_applications_et_relations_binaires/1785425072.png",0,2.5,0
370,9,1,Définition d'une fonction bijective,,"Maths/Ensembles,_applications_et_relations_binaires/1785425077.png",0,2.5,0
1000,49,1,Définition d'une fonction bijective,La composée de deux injections (resp. surjections) est une injection (resp. surjection),"Maths/Ensembles,_applications_et_relations_binaires/1785425072.png",0,2.5,0
1001,49,1,Définition d'une fonction bijective,,"Maths/Ensembles,_applications_et_relations_binaires/1785425077.png",0,2.5,0
581,25,1,Définition d'une fonction continue par morceaux,,Maths/Intégration_sur_un_segment/1785858635.png,0,2.5,0
1212,65,1,Définition d'une fonction continue par morceaux,,Maths/Intégration_sur_un_segment/1785858635.png,0,2.5,0
608,31,1,Définition d'une fonction convexe,,Maths/Fonctions_convexes/1785940812.png,0,2.5,0
1239,71,1,Définition d'une fonction convexe,,Maths/Fonctions_convexes/1785940812.png,0,2.5,0
261,2,1,Définition d'une fonction dérivée,"f est dite dérivable sur I si f est dérivable en tout point de I.
Dans ce cas,
la fonction x 7 → f ′(x) est dite fonction dérivée de f et notée f ′.",,0,2.5,0
892,42,1,Définition d'une fonction dérivée,"f est dite dérivable sur I si f est dérivable en tout point de I.
Dans ce cas,
la fonction x 7 → f ′(x) est dite fonction dérivée de f et notée f ′.",,0,2.5,0
580,25,1,Définition d'une fonction en escalier sur un segment,,Maths/Intégration_sur_un_segment/1785858595.png,0,2.5,0
1211,65,1,Définition d'une fonction en escalier sur un segment,,Maths/Intégration_sur_un_segment/1785858595.png,0,2.5,0
316,4,1,Définition d'une fonction polynomiale à coef complexe,,Maths/Nombres_complexes/1785337309.png,0,2.5,0
947,44,1,Définition d'une fonction polynomiale à coef complexe,,Maths/Nombres_complexes/1785337309.png,0,2.5,0
522,21,1,Définition d'une forme linéaire,,Maths/Applications_linéaires/1785854188.png,0,2.5,0
1153,61,1,Définition d'une forme linéaire,,Maths/Applications_linéaires/1785854188.png,0,2.5,0
550,23,1,Définition d'une fraction rationnelle,,Maths/Fractions_rationnelles/1785856192.png,0,2.5,0
1181,63,1,Définition d'une fraction rationnelle,,Maths/Fractions_rationnelles/1785856192.png,0,2.5,0
438,13,1,Définition d'une limite d'une fonction à valeurs complexes,"Soit a un point de I ou une extrémité de I.
On dit que f a pour limite ℓ en a si la fonction à valeurs réelles |f − ℓ| a pour limite 0 en a.",,0,2.5,0
1069,53,1,Définition d'une limite d'une fonction à valeurs complexes,"Soit a un point de I ou une extrémité de I.
On dit que f a pour limite ℓ en a si la fonction à valeurs réelles |f − ℓ| a pour limite 0 en a.",,0,2.5,0
377,10,1,Définition d'une limite finie,,Maths/Suites_numériques/1785435730.png,0,2.5,0
1008,50,1,Définition d'une limite finie,,Maths/Suites_numériques/1785435730.png,0,2.5,0
378,10,1,Définition d'une limite infinie,,Maths/Suites_numériques/1785435774.png,0,2.5,0
1009,50,1,Définition d'une limite infinie,,Maths/Suites_numériques/1785435774.png,0,2.5,0
411,13,1,Définition d'une limite à gauche et à droite,,Maths/Limite_et_continuité_des_fonctions_numériques/1785601651.png,0,2.5,0
1042,53,1,Définition d'une limite à gauche et à droite,,Maths/Limite_et_continuité_des_fonctions_numériques/1785601651.png,0,2.5,0
24,30,1,Définition d'une loi binomiale,,Maths/def_bino.png,0,2.5,0
655,70,1,Définition d'une loi binomiale,,Maths/def_bino.png,0,2.5,0
26,30,1,Définition d'une loi d'une variable aléatoire,,Maths/def_alea.png,0,2.5,0
657,70,1,Définition d'une loi d'une variable aléatoire,,Maths/def_alea.png,0,2.5,0
440,14,1,"Définition d'une matrice de taille (n,p)","Toute application A : J1, nK × J1, pK → K est appelée matrice de taille (n, p) à coefficients dans K.",,0,2.5,0
1071,54,1,"Définition d'une matrice de taille (n,p)","Toute application A : J1, nK × J1, pK → K est appelée matrice de taille (n, p) à coefficients dans K.",,0,2.5,0
457,14,1,Définition d'une matrice inversible,,Maths/Calculs_matriciels_et_systèmes_linéaires/1785767877.png,0,2.5,0
1088,54,1,Définition d'une matrice inversible,,Maths/Calculs_matriciels_et_systèmes_linéaires/1785767877.png,0,2.5,0
346,8,1,Définition d'une partie dense,Une partie X de R est dite dense dans R si elle rencontre tout intervalle ouvert non vide de R.,,0,2.5,0
977,48,1,Définition d'une partie dense,Une partie X de R est dite dense dans R si elle rencontre tout intervalle ouvert non vide de R.,,0,2.5,0
152,12,1,Définition d'une partie stable,"Si A une partie de E, A est stable pour ★ ssi ∀ (x,y) ∈ A, x ★ y ∈ A",,0,2.5,0
783,52,1,Définition d'une partie stable,"Si A une partie de E, A est stable pour ★ ssi ∀ (x,y) ∈ A, x ★ y ∈ A",,0,2.5,0
359,9,1,Définition d'une partition d'un ensemble,,"Maths/Ensembles,_applications_et_relations_binaires/1785424514.png",0,2.5,0
990,49,1,Définition d'une partition d'un ensemble,,"Maths/Ensembles,_applications_et_relations_binaires/1785424514.png",0,2.5,0
236,28,1,Définition d'une probabilité ,"On appelle probabilité sur Ω toute application P de P (Ω) dans [0, 1] telle que :
1. P (Ω) = 1 ;
2. ∀(A, B) ∈ P (Ω) × P (Ω), A ∩ B = ∅ ⇒ P(A ∪ B) = P(A) + P(B).",,0,2.5,0
867,68,1,Définition d'une probabilité ,"On appelle probabilité sur Ω toute application P de P (Ω) dans [0, 1] telle que :
1. P (Ω) = 1 ;
2. ∀(A, B) ∈ P (Ω) × P (Ω), A ∩ B = ∅ ⇒ P(A ∪ B) = P(A) + P(B).",,0,2.5,0
111,28,1,Définition d'une probabilité conditionnelle,,Maths/Dénombrement et probabilités finies/proba_condi.png,0,2.5,0
742,68,1,Définition d'une probabilité conditionnelle,,Maths/Dénombrement et probabilités finies/proba_condi.png,0,2.5,0
109,28,1,Définition d'une probabilité uniforme,,Maths/Dénombrement et probabilités finies/proba_uni.png,0,2.5,0
740,68,1,Définition d'une probabilité uniforme,,Maths/Dénombrement et probabilités finies/proba_uni.png,0,2.5,0
252,2,1,Définition d'une relation d'ordre sur R,"On dit que la relation ≤ est une relation d’ordre dans R car elle vérifie les propriétés suivantes :
1. pour tout x réel, x ≤ x. (réflexivité)
2. pour tout couple (x, y) de réels tel que x ≤ y et y ≤ x, on a x = y      (antisymétrie)
3. pour tout triplet (x, y, z) de réels tel que x ≤ y et y ≤ z, on a x ≤ z.       (transitivité)",,0,2.5,0
883,42,1,Définition d'une relation d'ordre sur R,"On dit que la relation ≤ est une relation d’ordre dans R car elle vérifie les propriétés suivantes :
1. pour tout x réel, x ≤ x. (réflexivité)
2. pour tout couple (x, y) de réels tel que x ≤ y et y ≤ x, on a x = y      (antisymétrie)
3. pour tout triplet (x, y, z) de réels tel que x ≤ y et y ≤ z, on a x ≤ z.       (transitivité)",,0,2.5,0
55,18,1,Définition d'une somme de deux sev,,Maths/Espaces vectoriels/def_somme.png,0,2.5,0
686,58,1,Définition d'une somme de deux sev,,Maths/Espaces vectoriels/def_somme.png,0,2.5,0
59,18,1,Définition d'une somme directe,,Maths/Espaces vectoriels/def_directe.png,0,2.5,0
690,58,1,Définition d'une somme directe,,Maths/Espaces vectoriels/def_directe.png,0,2.5,0
403,10,1,Définition d'une suite complexe bornée,,Maths/Suites_numériques/1785600512.png,0,2.5,0
1034,50,1,Définition d'une suite complexe bornée,,Maths/Suites_numériques/1785600512.png,0,2.5,0
381,10,1,Définition d'une suite convergente/divergente,,Maths/Suites_numériques/1785436018.png,0,2.5,0
1012,50,1,Définition d'une suite convergente/divergente,,Maths/Suites_numériques/1785436018.png,0,2.5,0
396,10,1,Définition d'une suite extraite,,Maths/Suites_numériques/1785569185.png,0,2.5,0
1027,50,1,Définition d'une suite extraite,,Maths/Suites_numériques/1785569185.png,0,2.5,0
507,21,1,Définition d'une symétrie,"Remarque
Cette application vérifie s = 2p − IdE où p est la projection sur E1 parallèlement à E2",Maths/Applications_linéaires/1785853383.png,0,2.5,0
1138,61,1,Définition d'une symétrie,"Remarque
Cette application vérifie s = 2p − IdE où p est la projection sur E1 parallèlement à E2",Maths/Applications_linéaires/1785853383.png,0,2.5,0
221,26,1,Définition d'une transposition,"Tout cycle de longueur 2 de [1, n] est aussi appelé transposition de [1, n].",,0,2.5,0
852,66,1,Définition d'une transposition,"Tout cycle de longueur 2 de [1, n] est aussi appelé transposition de [1, n].",,0,2.5,0
238,30,1,Définition d'une variable aléatoire,Toute application X définie sur l’univers Ω à valeurs dans E est dite variable aléatoire (réelle si E = R).,,0,2.5,0
869,70,1,Définition d'une variable aléatoire,Toute application X définie sur l’univers Ω à valeurs dans E est dite variable aléatoire (réelle si E = R).,,0,2.5,0
339,7,1,Définition d'une équation différentielle linéaire d'ordre 2,"Soit a et b deux éléments de K et g une application continue sur I, à valeurs dans K.
La fonction f : I → K est dite solution de l’équation différentielle linéaire d’ordre 2 à coef-
ficients constants
(E) : y′′ + ay′ + by = g(t)
si f est deux fois dérivable sur I et vérifie :
∀t ∈ I, f ′′(t) + af ′(t) + bf (t) = g(t).
Remarque
Lorsque la fonction g est nulle, on dit que l’équation (E) est homogène.",,0,2.5,0
970,47,1,Définition d'une équation différentielle linéaire d'ordre 2,"Soit a et b deux éléments de K et g une application continue sur I, à valeurs dans K.
La fonction f : I → K est dite solution de l’équation différentielle linéaire d’ordre 2 à coef-
ficients constants
(E) : y′′ + ay′ + by = g(t)
si f est deux fois dérivable sur I et vérifie :
∀t ∈ I, f ′′(t) + af ′(t) + bf (t) = g(t).
Remarque
Lorsque la fonction g est nulle, on dit que l’équation (E) est homogène.",,0,2.5,0
16,30,1,Définition d'écart-type,,Maths/ecart.png,0,2.5,0
647,70,1,Définition d'écart-type,,Maths/ecart.png,0,2.5,0
237,28,1,Définition d'évènements indépendants,Deux événements A et B sont dits indépendants si P (A ∩ B) = P (A) P (B) .,,0,2.5,0
868,68,1,Définition d'évènements indépendants,Deux événements A et B sont dits indépendants si P (A ∩ B) = P (A) P (B) .,,0,2.5,0
164,12,1,Définition de Im f,Im f = f(G) = { f(x) | x ∈ G },,0,2.5,0
795,52,1,Définition de Im f,Im f = f(G) = { f(x) | x ∈ G },,0,2.5,0
165,12,1,Définition de Ker f,Ker f = f<sup>-1</sup>({ Eg' }),,0,2.5,0
796,52,1,Définition de Ker f,Ker f = f<sup>-1</sup>({ Eg' }),,0,2.5,0
594,32,1,Définition de classe C(1),"Soit f : O → R une fonction définie sur un ouvert O de R2.
f est dite de classe C1 sur l’ouvert O si ses dérivées partielles d’ordre 1 existent et sont continues sur O.",,0,2.5,0
1225,72,1,Définition de classe C(1),"Soit f : O → R une fonction définie sur un ouvert O de R2.
f est dite de classe C1 sur l’ouvert O si ses dérivées partielles d’ordre 1 existent et sont continues sur O.",,0,2.5,0
572,24,1,Définition de convergence absolue,,Maths/Séries_numériques/1785857288.png,0,2.5,0
1203,64,1,Définition de convergence absolue,,Maths/Séries_numériques/1785857288.png,0,2.5,0
592,31,1,Définition de dérivées partielles en un point,,Maths/Fonctions_convexes/1785859313.png,0,2.5,0
1223,71,1,Définition de dérivées partielles en un point,,Maths/Fonctions_convexes/1785859313.png,0,2.5,0
427,13,1,Définition de fonction continue sur un intervalle,"Une fonction définie sur I, à valeurs dans R est dite continue sur I si elle est continue en tout a de I.
L’ensemble des fonctions continues sur I à valeurs dans R est souvent noté C(I, R) ou C (I) .",,0,2.5,0
1058,53,1,Définition de fonction continue sur un intervalle,"Une fonction définie sur I, à valeurs dans R est dite continue sur I si elle est continue en tout a de I.
L’ensemble des fonctions continues sur I à valeurs dans R est souvent noté C(I, R) ou C (I) .",,0,2.5,0
15,30,1,Définition de l'espérance,,Maths/espe.png,0,2.5,0
646,70,1,Définition de l'espérance,,Maths/espe.png,0,2.5,0
325,4,1,Définition de l'exponentielle complexe,,Maths/Nombres_complexes/1785338022.png,0,2.5,0
956,44,1,Définition de l'exponentielle complexe,,Maths/Nombres_complexes/1785338022.png,0,2.5,0
306,4,1,Définition de l'exponentielle imaginaire,,Maths/Nombres_complexes/1785336257.png,0,2.5,0
937,44,1,Définition de l'exponentielle imaginaire,,Maths/Nombres_complexes/1785336257.png,0,2.5,0
364,9,1,Définition de l'image directe,,"Maths/Ensembles,_applications_et_relations_binaires/1785424859.png",0,2.5,0
995,49,1,Définition de l'image directe,,"Maths/Ensembles,_applications_et_relations_binaires/1785424859.png",0,2.5,0
365,9,1,Définition de l'image réciproque,,"Maths/Ensembles,_applications_et_relations_binaires/1785424892.png",0,2.5,0
996,49,1,Définition de l'image réciproque,,"Maths/Ensembles,_applications_et_relations_binaires/1785424892.png",0,2.5,0
149,12,1,Définition de l'inversibilité,"Il faut que la lci admette un neutre e.
∃ x' ∈ E, ∀ x ∈ E, x ★ x' = x' ★ x = e
Alors x est dit inversible d'inverse x'.",,0,2.5,0
780,52,1,Définition de l'inversibilité,"Il faut que la lci admette un neutre e.
∃ x' ∈ E, ∀ x ∈ E, x ★ x' = x' ★ x = e
Alors x est dit inversible d'inverse x'.",,0,2.5,0
146,12,1,Définition de l'élément neutre d'une lci,"∃ e ∈ E, ∀ x ∈ E, x ★ e = e ★ x = x. On dit que la loi ★ admet un neutre.",,0,2.5,0
777,52,1,Définition de l'élément neutre d'une lci,"∃ e ∈ E, ∀ x ∈ E, x ★ e = e ★ x = x. On dit que la loi ★ admet un neutre.",,0,2.5,0
352,8,1,Définition de la borne supérieure et inférieure,"Soit X une partie de R. S’IL EXISTE,
— le plus petit des majorants de X est appelé borne supérieure de X et noté sup X.
— le plus grand des minorants de X est appelé borne inférieure de X et noté inf X.",,0,2.5,0
983,48,1,Définition de la borne supérieure et inférieure,"Soit X une partie de R. S’IL EXISTE,
— le plus petit des majorants de X est appelé borne supérieure de X et noté sup X.
— le plus grand des minorants de X est appelé borne inférieure de X et noté inf X.",,0,2.5,0
330,6,1,Définition de la classe C(1),Une fonction f : I → K est dite de classe C1 sur I si f est dérivable sur I et de dérivée continue sur I.,,0,2.5,0
961,46,1,Définition de la classe C(1),Une fonction f : I → K est dite de classe C1 sur I si f est dérivable sur I et de dérivée continue sur I.,,0,2.5,0
100,27,1,Définition de la comatrice,,Maths/Déterminants/def_comatrice.png,0,2.5,0
731,67,1,Définition de la comatrice,,Maths/Déterminants/def_comatrice.png,0,2.5,0
239,1,1,Définition de la congruence,"Deux réels a et b sont dits congrus modulo 2π s’il existe un entier relatif k tel que a − b = 2kπ.
Notation : a ≡ b [2π]",,0,2.5,0
489,16,1,Définition de la congruence,"x est dit congru à y modulo n s’il existe k ∈ Z tel que x = y + nk autrement dit si x − y ∈ nZ
Notation : x ≡ y [n]",,0,2.5,0
870,41,1,Définition de la congruence,"Deux réels a et b sont dits congrus modulo 2π s’il existe un entier relatif k tel que a − b = 2kπ.
Notation : a ≡ b [2π]",,0,2.5,0
1120,56,1,Définition de la congruence,"x est dit congru à y modulo n s’il existe k ∈ Z tel que x = y + nk autrement dit si x − y ∈ nZ
Notation : x ≡ y [n]",,0,2.5,0
577,25,1,Définition de la continuité uniforme,,Maths/Intégration_sur_un_segment/1785858453.png,0,2.5,0
1208,65,1,Définition de la continuité uniforme,,Maths/Intégration_sur_un_segment/1785858453.png,0,2.5,0
21,30,1,Définition de la covariance,,Maths/def_covariance.png,0,2.5,0
652,70,1,Définition de la covariance,,Maths/def_covariance.png,0,2.5,0
75,19,1,Définition de la dimension,,Maths/Espaces vectoriels de dimension finie/def_dim.png,0,2.5,0
706,59,1,Définition de la dimension,,Maths/Espaces vectoriels de dimension finie/def_dim.png,0,2.5,0
151,12,1,Définition de la distributivité,"T est distributivité par rapport à ★ ssi 
∀ (x,y,z) ∈ E, - x T (y ★ z) = (x T y) ★ (x T z)
- (y ★ z) T x = (y T x) ★ (z T x)",,0,2.5,0
782,52,1,Définition de la distributivité,"T est distributivité par rapport à ★ ssi 
∀ (x,y,z) ∈ E, - x T (y ★ z) = (x T y) ★ (x T z)
- (y ★ z) T x = (y T x) ★ (z T x)",,0,2.5,0
461,16,1,Définition de la divisibilité ,"S’il existe q dans Z tel que a = bq, on dit que b divise a (ou b est un diviseur de a) et on note b | a .
Dans ce cas,
on dit aussi que a est divisible par b (ou a est un multiple de b).",,0,2.5,0
1092,56,1,Définition de la divisibilité ,"S’il existe q dans Z tel que a = bq, on dit que b divise a (ou b est un diviseur de a) et on note b | a .
Dans ce cas,
on dit aussi que a est divisible par b (ou a est un multiple de b).",,0,2.5,0
313,4,1,Définition de la dérivation d'une fonction complexe,,Maths/Nombres_complexes/1785336918.png,0,2.5,0
944,44,1,Définition de la dérivation d'une fonction complexe,,Maths/Nombres_complexes/1785336918.png,0,2.5,0
106,15,1,Définition de la dérivée en un point,,Maths/Dérivabilité des fonctions numériques/1.png,0,2.5,0
260,2,1,Définition de la dérivée en un point,,Maths/Inégalités_et_fonctions/1785251338.png,0,2.5,0
737,55,1,Définition de la dérivée en un point,,Maths/Dérivabilité des fonctions numériques/1.png,0,2.5,0
891,42,1,Définition de la dérivée en un point,,Maths/Inégalités_et_fonctions/1785251338.png,0,2.5,0
361,9,1,Définition de la fonction indicatrice,,"Maths/Ensembles,_applications_et_relations_binaires/1785424665.png",0,2.5,0
992,49,1,Définition de la fonction indicatrice,,"Maths/Ensembles,_applications_et_relations_binaires/1785424665.png",0,2.5,0
363,9,1,Définition de la fonction prolongement,,"Maths/Ensembles,_applications_et_relations_binaires/1785424813.png",0,2.5,0
994,49,1,Définition de la fonction prolongement,,"Maths/Ensembles,_applications_et_relations_binaires/1785424813.png",0,2.5,0
362,9,1,Définition de la fonction restriction,,"Maths/Ensembles,_applications_et_relations_binaires/1785424731.png",0,2.5,0
993,49,1,Définition de la fonction restriction,,"Maths/Ensembles,_applications_et_relations_binaires/1785424731.png",0,2.5,0
292,4,1,Définition de la forme algébrique d'un nombre complexe," La forme z = a + ib avec (a, b) ∈ R2 est dite forme algébrique du nombre complexe z,
— le réel a est dit partie réelle du nombre complexe z et noté a = Re(z) ;
— le réel b est dit partie imaginaire du nombre complexe z et noté b = Im(z)",,0,2.5,0
923,44,1,Définition de la forme algébrique d'un nombre complexe," La forme z = a + ib avec (a, b) ∈ R2 est dite forme algébrique du nombre complexe z,
— le réel a est dit partie réelle du nombre complexe z et noté a = Re(z) ;
— le réel b est dit partie imaginaire du nombre complexe z et noté b = Im(z)",,0,2.5,0
25,30,1,Définition de la loi Bernoulli,,Maths/def_ber.png,0,2.5,0
656,70,1,Définition de la loi Bernoulli,,Maths/def_ber.png,0,2.5,0
18,30,1,Définition de la loi uniforme,,Maths/def_uni.png,0,2.5,0
649,70,1,Définition de la loi uniforme,,Maths/def_uni.png,0,2.5,0
